t_offset_s,vibration_g,current_a,pressure_bar,temp_motor_c,temp_fluid_c,flow_lpm,label
433,0.0265,0.7135,0.0547,69.6556,25.7367,32.0,
434,0.0266,0.9778,0.0547,69.6584,25.7234,32.0,
435,0.0265,0.6072,0.0547,69.6341,25.7293,32.0,
436,0.0267,0.8018,0.7106,69.6474,25.724,31.9983,
437,0.0265,0.7928,0.0547,69.5704,25.723,32.0,
438,0.0267,0.747,0.0547,69.4192,25.7182,32.0017,
439,0.0266,0.8177,0.0547,69.3077,25.7138,32.9983,
440,0.0265,0.6021,0.0547,69.4934,25.7058,32.0,
441,0.0264,0.8148,-0.2732,69.2858,25.6937,32.0,
442,0.0264,0.531,-0.2732,69.4797,25.6937,32.0,
443,0.0265,0.8304,-0.2732,69.324,25.698,32.0017,
444,0.0267,1.2566,-0.2732,69.302,25.698,32.9983,
445,0.0268,0.4461,0.0547,69.3663,25.6976,32.0,
446,0.0271,0.7512,0.7106,69.3458,25.6862,31.9981,
447,0.0267,0.9404,-0.2732,69.2936,25.6862,31.002,
448,0.0272,0.6802,-0.6011,69.3341,25.6876,32.0,
449,0.0269,0.8386,0.0547,69.2431,25.6877,32.0,
450,0.0269,1.1099,-0.2732,69.4134,25.6708,31.9981,
451,0.0267,1.1264,0.0547,69.3628,25.6751,31.004,
452,0.0271,0.8326,-0.2732,69.4968,25.6725,32.9962,
453,0.0264,0.7661,-0.6011,69.3457,25.6688,31.002,
454,0.0274,0.5572,0.3826,69.3486,25.6632,32.0,
455,0.0269,0.9073,0.0547,69.5128,25.6605,32.0,
456,0.027,1.1293,-0.2732,69.367,25.6589,32.0,
457,0.0268,1.0924,0.0547,69.4873,25.651,32.0,
458,0.0272,1.1194,0.0547,69.4134,25.6454,32.0,
459,0.0272,0.7239,0.0547,69.5332,25.6528,32.9981,
460,0.0269,0.7614,0.0547,69.3409,25.6455,32.0,
461,0.0271,0.8529,0.0547,69.5726,25.6456,32.0,
462,0.0268,0.7382,-0.2732,69.52,25.6427,32.0,
463,0.0267,1.4508,0.7106,69.6443,25.6401,32.0,
464,0.0269,1.18,-0.2732,69.5765,25.6277,32.0,
465,0.0271,1.291,0.0547,69.6792,25.6363,32.0,
466,0.0272,0.8921,0.0547,69.6327,25.6279,32.0,
467,0.0271,1.3768,-0.2732,69.6579,25.6238,32.0,
468,0.0272,1.4571,0.0547,69.6313,25.6201,32.0,
469,0.0268,1.0095,0.0547,69.8006,25.6237,32.0,
470,0.0272,1.3568,0.0547,69.745,25.6138,32.0,
471,0.0266,1.0894,-0.2732,69.7243,25.6123,32.0,
472,0.0272,1.2462,0.0547,69.7528,25.6062,32.0,
473,0.0267,1.1274,0.3826,69.8031,25.6096,32.0,
474,0.0274,1.2242,0.0547,69.7697,25.6088,32.0,
475,0.0265,1.1629,0.0547,69.8781,25.609,32.002,
476,0.0271,1.0565,0.0547,69.4055,25.5959,32.9981,
477,0.0264,1.049,0.0547,69.6144,25.6028,32.002,
478,0.0271,1.4663,0.0547,69.786,25.5895,32.9981,
479,0.0262,1.0961,0.0547,69.8781,25.5967,32.0,
480,0.0271,1.215,-0.2732,69.7202,25.5956,32.0,
481,0.0261,1.2268,0.3826,69.7937,25.5914,32.0,
482,0.0261,1.0284,0.0547,69.6207,25.5876,32.0,
483,0.0271,1.3478,0.3826,69.8844,25.5762,32.0,
484,0.0262,0.9306,0.0547,69.4793,25.5842,32.0,
485,0.0268,1.0687,0.0547,69.5408,25.5842,31.9981,
486,0.0262,1.3441,0.0547,69.7797,25.5698,31.002,
487,0.027,1.3134,-0.2732,69.7658,25.5693,32.002,
488,0.0264,0.8415,0.7106,69.4897,25.5832,32.9981,
489,0.027,1.4864,0.0547,69.5122,25.5636,32.0,
490,0.0266,1.3066,0.0547,69.7701,25.5635,32.0,
491,0.0271,1.0606,0.0547,69.6902,25.5612,32.0,
492,0.0264,0.9471,0.0547,69.5278,25.5651,32.0,
493,0.0271,0.5099,0.3826,69.7252,25.5604,32.0,
494,0.0266,0.9636,-0.2732,69.7123,25.5552,32.0,
495,0.0272,0.9516,0.0547,69.7183,25.5522,32.0,
496,0.0264,0.4864,0.3826,69.7341,25.5528,32.0,
497,0.0272,0.9501,0.7106,69.5788,25.5554,32.0,
498,0.0264,1.0291,0.0547,69.7657,25.5521,32.002,
499,0.0273,0.8195,-0.2732,69.7082,25.5406,32.9981,
500,0.0264,0.6701,0.0547,69.7854,25.5445,32.0,
501,0.0273,0.8687,0.0547,69.8014,25.544,32.0,
502,0.0265,0.6553,-0.2732,69.6823,25.5457,31.9981,
503,0.0273,0.6284,0.0547,69.864,25.5424,31.002,
504,0.0273,0.4708,0.3826,69.7076,25.5437,32.0,
505,0.0264,0.5505,0.0547,69.7828,25.5289,32.0,
506,0.0274,0.9929,0.0547,69.754,25.5328,32.0,
507,0.0265,0.9253,0.3826,69.7695,25.5317,32.0,
508,0.0276,0.8496,-0.2732,69.7818,25.5252,32.0,
509,0.0268,0.9314,-0.2732,69.8148,25.5359,32.0,
510,0.0276,0.4566,0.0547,69.8375,25.5352,32.0,
511,0.0264,0.9155,0.0547,69.985,25.5341,32.002,
512,0.0273,0.8331,0.0547,69.7719,25.5356,32.9981,
513,0.0267,0.861,0.0547,69.9881,25.5408,31.9981,
514,0.0275,0.892,0.3826,69.9281,25.5381,31.002,
515,0.0267,0.5859,-0.2732,69.9143,25.5369,32.0,
516,0.0275,1.0139,0.3826,70.0063,25.5394,32.002,
517,0.0266,0.5772,-0.2732,69.9252,25.5376,32.9981,
518,0.0275,0.8431,0.3826,69.8882,25.5325,32.0,
519,0.0266,0.5756,0.0547,70.0318,25.5464,32.0,
520,0.0275,0.919,0.0547,70.1945,25.542,32.002,
521,0.0267,0.5169,0.0547,70.0241,25.5369,32.9962,
522,0.0273,0.6458,0.0547,69.9852,25.5403,31.002,
523,0.0267,0.5365,0.3826,69.9988,25.5269,31.9981,
524,0.0275,1.3115,-0.2732,69.9905,25.5411,31.002,
525,0.0266,0.5203,0.0547,70.168,25.5433,32.0,
526,0.0267,1.3452,-0.2732,69.9258,25.5449,31.9981,
527,0.027,1.2907,0.3826,70.1688,25.5282,31.004,
528,0.0267,1.3139,0.0547,69.8927,25.5432,32.9962,
529,0.0273,0.9755,0.0547,70.0769,25.5408,31.002,
530,0.0265,0.6153,0.0547,70.0072,25.5383,32.0,
531,0.0268,1.1418,0.0547,70.0506,25.5366,32.0,
532,0.0267,1.3027,0.0547,70.1235,25.5347,32.0,
533,0.027,1.0278,0.3826,69.9656,25.5412,32.0,
534,0.0266,1.2981,-0.2732,70.1424,25.5482,32.0,
535,0.0265,1.503,0.0547,69.9814,25.5379,32.0,
536,0.0268,1.3401,0.0547,70.1523,25.5358,32.0,
537,0.0267,0.6632,0.3826,70.396,25.5441,32.0,
538,0.0269,0.7631,-0.2732,70.2206,25.5411,32.002,
539,0.027,1.1102,0.0547,70.1842,25.5426,32.9962,
540,0.0266,1.3518,0.0547,70.1511,25.5483,31.004,
541,0.0272,1.272,0.0547,70.3025,25.5483,32.9981,
542,0.0265,0.728,0.3826,70.2497,25.5456,32.0,
543,0.0269,1.2361,-0.2732,70.1472,25.5545,31.9981,
544,0.0265,1.2449,0.0547,70.1948,25.5349,31.002,
545,0.0271,0.9945,-0.2732,70.2894,25.5496,32.002,
546,0.0264,1.2915,0.0547,70.0934,25.5488,32.9981,
547,0.0266,0.7969,0.0547,70.0155,25.5435,32.0,
548,0.027,1.3077,0.0547,70.2213,25.5421,32.0,
549,0.0267,1.2232,0.3826,70.3451,25.5411,32.002,
550,0.0266,1.3435,0.0547,70.3684,25.5395,32.9981,
551,0.0271,1.202,0.0547,70.4649,25.5491,32.0,
552,0.0267,1.349,0.0547,70.267,25.5354,31.9981,
553,0.0274,0.6741,-0.2732,70.1704,25.5402,31.002,
554,0.0271,1.2155,0.3826,70.3919,25.539,32.0,
555,0.0272,1.2655,-0.6011,70.2898,25.5396,32.0,
556,0.0269,1.0657,0.0547,70.368,25.5514,32.0,
557,0.0273,1.3128,0.0547,70.4098,25.5519,32.0,
558,0.0265,1.1157,0.3826,70.2262,25.547,32.0,
559,0.0274,1.2093,0.0547,70.353,25.5515,32.0,
560,0.027,0.965,0.3826,70.3099,25.5451,32.0,
561,0.0269,1.3847,0.0547,70.4676,25.544,32.0,
562,0.0268,0.9237,0.0547,70.4328,25.5402,32.0,
563,0.0269,1.2937,0.7106,70.3859,25.5491,32.0,
564,0.0268,0.9082,0.0547,70.6585,25.5493,32.0,
565,0.0268,1.0816,0.0547,70.5576,25.5392,32.0,
566,0.0266,0.9121,0.3826,70.975,25.5324,31.9978,suction_restriction
567,0.0267,0.7862,-0.2732,71.2043,25.5296,31.0,suction_restriction
568,0.0271,0.9313,0.0547,71.0449,25.5205,31.0,suction_restriction
569,0.0268,0.86,0.3826,71.1513,25.5234,31.0022,suction_restriction
570,0.0272,0.8861,0.0547,70.8808,25.5302,31.9978,suction_restriction
571,0.0269,1.2046,0.0547,70.8858,25.5232,31.0,suction_restriction
572,0.0273,1.4199,-0.2732,70.9303,25.5262,31.0022,suction_restriction
573,0.0267,1.2684,-0.2732,71.1348,25.5254,31.9978,suction_restriction
574,0.0272,1.1384,-0.2732,71.0856,25.5212,31.0,suction_restriction
575,0.0266,1.1946,0.0547,70.8466,25.528,31.0,suction_restriction
576,0.0269,1.1046,0.0547,70.9362,25.5274,31.0,suction_restriction
577,0.0268,1.2936,0.0547,71.0598,25.5233,31.0022,suction_restriction
578,0.0267,1.0333,-0.2732,71.0011,25.5312,31.9978,suction_restriction
579,0.0266,1.2038,0.3826,70.856,25.529,31.0,suction_restriction
580,0.0265,0.9668,0.0547,70.8367,25.5267,31.0022,suction_restriction
581,0.0268,0.6123,-0.2732,70.8696,25.5349,31.9978,suction_restriction
582,0.0269,0.9538,0.0547,70.9734,25.52,31.0,suction_restriction
583,0.0267,1.0858,0.0547,70.8477,25.52,31.0022,suction_restriction
584,0.0269,0.4924,0.3826,70.6767,25.5299,31.9978,suction_restriction
585,0.0267,0.8548,0.3826,70.7379,25.5299,31.0,suction_restriction
586,0.0267,0.8514,-0.2732,70.7386,25.5218,31.0022,suction_restriction
587,0.0269,0.5895,0.0547,70.947,25.5276,31.9978,suction_restriction
588,0.0269,1.3234,0.0547,70.8639,25.5184,31.0022,suction_restriction
589,0.0272,0.7872,0.0547,70.8164,25.5209,31.9978,suction_restriction
590,0.0268,0.769,0.0547,70.876,25.5256,31.0022,suction_restriction
591,0.0267,0.7501,0.3826,70.9182,25.5216,31.9978,suction_restriction
592,0.0265,0.7545,0.0547,70.8348,25.5244,31.0022,suction_restriction
593,0.0268,0.6944,-0.2732,70.7433,25.5236,31.9978,suction_restriction
594,0.0266,1.094,0.0547,70.8548,25.5313,31.0,suction_restriction
595,0.0267,0.7732,0.3826,70.7742,25.5356,31.0,suction_restriction
596,0.0266,0.5472,0.0547,70.7618,25.5189,31.0,suction_restriction
597,0.0269,0.6225,-0.2732,70.8158,25.5313,31.0022,suction_restriction
598,0.0267,0.6715,0.3826,70.9718,25.5295,31.9978,suction_restriction
599,0.027,0.9739,0.0547,70.9525,25.5268,31.0,suction_restriction
600,0.027,0.4642,0.0547,70.8411,25.5255,31.0,suction_restriction
601,0.027,0.6238,0.0547,70.8969,25.5316,31.0,suction_restriction
602,0.0272,0.834,0.0547,70.8678,25.5316,31.0,suction_restriction
603,0.0271,0.675,-0.2732,71.056,25.5318,31.0,suction_restriction
604,0.0268,0.4751,0.0547,70.9631,25.521,31.0,suction_restriction
605,0.0272,0.519,0.0547,70.9316,25.5318,31.0025,suction_restriction
606,0.027,0.4427,0.0547,70.9524,25.5384,31.9953,suction_restriction
607,0.027,1.0793,0.3826,70.8843,25.533,30.005,suction_restriction
608,0.0269,0.9861,0.7106,70.7541,25.5378,31.9976,suction_restriction
609,0.0266,0.956,0.0547,70.935,25.5255,31.0,suction_restriction
610,0.0271,0.9785,0.3826,70.9406,25.5375,31.0,suction_restriction
611,0.0269,0.7423,0.3826,70.9735,25.5267,31.0,suction_restriction
612,0.0272,0.6424,0.3826,71.0229,25.5305,31.0,suction_restriction
613,0.0269,0.6934,0.0547,70.9846,25.5349,31.0025,suction_restriction
614,0.027,1.0603,0.3826,70.8098,25.5235,31.9976,suction_restriction
615,0.0269,1.1223,0.0547,70.884,25.5166,31.0,suction_restriction
616,0.0263,0.8055,-0.2732,70.9696,25.518,31.0,suction_restriction
617,0.0266,0.7962,-0.2732,70.8561,25.5238,31.0,suction_restriction
618,0.0268,1.1635,0.0547,70.8796,25.5215,31.0,suction_restriction
619,0.0267,0.6366,0.0547,70.8817,25.5163,31.0,suction_restriction
620,0.0269,1.1226,-0.2732,70.7486,25.5161,31.0,suction_restriction
621,0.0264,0.6805,0.3826,70.9565,25.516,31.0,suction_restriction
622,0.0269,0.7654,-0.2732,70.9209,25.509,31.0,suction_restriction
623,0.0264,1.3279,-0.2732,71.0032,25.5162,31.0,suction_restriction
624,0.0271,0.7843,0.0547,70.9461,25.5117,31.0,suction_restriction
625,0.0264,0.4663,0.3826,70.7025,25.5071,31.0,suction_restriction
626,0.0272,1.2353,0.0547,70.9923,25.5118,31.0,suction_restriction
627,0.0265,0.742,0.0547,70.8174,25.5047,31.0,suction_restriction
628,0.0271,1.2638,0.3826,70.9039,25.4995,31.0,suction_restriction
629,0.0264,0.7253,0.0547,70.8414,25.5109,31.0,suction_restriction
630,0.0272,0.7823,0.0547,70.8243,25.5168,31.0,suction_restriction
631,0.0265,0.8254,0.3826,70.8159,25.5132,31.0,suction_restriction
632,0.0268,1.3122,0.3826,70.9182,25.5101,31.0,suction_restriction
633,0.0267,1.3776,0.3826,70.8184,25.5041,31.0,suction_restriction
634,0.0267,0.8515,-0.2732,71.021,25.5105,31.0,suction_restriction
635,0.0266,1.2132,0.0547,70.9323,25.5068,30.9976,suction_restriction
636,0.0265,1.3834,0.0547,70.738,25.5066,30.005,suction_restriction
637,0.0269,1.0417,0.3826,70.9345,25.5083,31.9976,suction_restriction
638,0.0264,1.2085,0.3826,70.8814,25.5035,31.0,suction_restriction
639,0.0273,1.2889,0.0547,70.8585,25.5066,31.0,suction_restriction
640,0.0264,1.2392,0.0547,70.8357,25.4981,31.0,suction_restriction
641,0.0266,1.2416,0.0547,70.8545,25.511,31.0,suction_restriction
642,0.0268,0.7257,-0.2732,70.9821,25.5109,31.0,suction_restriction
643,0.0268,1.2731,0.0547,70.9418,25.509,31.0,suction_restriction
644,0.0266,1.2411,0.0547,70.74,25.5063,31.0,suction_restriction
645,0.027,0.8049,0.0547,71.0058,25.5115,31.0,suction_restriction
646,0.0262,1.1836,0.0547,70.9054,25.5115,31.0,suction_restriction
647,0.0271,0.9032,-0.2732,70.8689,25.5095,31.0,suction_restriction
648,0.0264,1.1603,-0.2732,71.038,25.5003,31.0,suction_restriction
649,0.0272,1.2392,0.7106,70.9076,25.4967,31.0,suction_restriction
650,0.0266,1.2775,0.7106,70.8019,25.5107,31.0025,suction_restriction
651,0.0271,1.2617,0.0547,71.0057,25.5001,31.9976,suction_restriction
652,0.027,1.1392,0.0547,70.7219,25.5089,31.0,suction_restriction
653,0.0267,0.697,0.0547,70.9104,25.5048,31.0,suction_restriction
654,0.0271,1.4783,0.0547,70.8216,25.4967,31.0,suction_restriction
655,0.027,1.3743,0.0547,70.8647,25.5105,31.0,suction_restriction
656,0.0271,1.1257,0.3826,70.9559,25.4985,31.0,suction_restriction
657,0.027,1.2072,0.0547,70.8993,25.499,31.0,suction_restriction
658,0.0272,0.7784,0.3826,70.9837,25.4983,31.0,suction_restriction
659,0.0273,0.7847,-0.2732,71.1739,25.4992,31.0025,suction_restriction
660,0.0272,0.7361,0.7106,70.9048,25.4983,31.0,suction_restriction
661,0.0264,1.1604,0.0547,70.9788,25.4915,31.0,suction_restriction
662,0.0274,1.1732,0.3826,71.1504,25.4914,31.0,suction_restriction
663,0.0265,1.1029,0.0547,71.1817,25.4884,31.0,suction_restriction
664,0.0272,1.1931,0.3826,70.9672,25.4902,31.0,suction_restriction
665,0.0266,1.0871,0.3826,71.1327,25.5004,30.9976,suction_restriction
666,0.0266,1.1977,0.0547,70.8467,25.4943,30.0025,suction_restriction
667,0.0267,1.3743,0.0547,71.2723,25.4966,31.0,suction_restriction
668,0.0262,1.061,-0.2732,71.3506,25.5012,31.0,suction_restriction
669,0.0271,1.2128,0.0547,71.0279,25.5071,30.9976,suction_restriction
670,0.0262,1.3749,0.3826,71.3845,25.501,30.005,suction_restriction
671,0.0271,1.0189,0.3826,71.2877,25.4877,31.9953,suction_restriction
672,0.0262,1.0719,-0.2732,71.2241,25.5015,30.0025,suction_restriction
673,0.0268,1.184,0.3826,71.0715,25.5089,31.0025,suction_restriction
674,0.0264,1.0301,0.3826,71.2171,25.4972,31.9976,suction_restriction
675,0.0265,1.1695,0.0547,71.1941,25.5052,31.0,suction_restriction
676,0.0267,0.71,0.0547,71.1797,25.4981,31.0,suction_restriction
677,0.0265,0.9256,0.0547,71.3087,25.4942,31.0025,suction_restriction
678,0.0264,1.1474,0.0547,71.3851,25.505,31.9976,suction_restriction
679,0.0272,0.609,0.0547,71.2839,25.5095,30.9976,suction_restriction
680,0.0274,1.2442,0.0547,71.0887,25.5001,30.0025,suction_restriction
681,0.0264,0.5484,0.0547,71.2988,25.5164,31.0,suction_restriction
682,0.0271,0.9538,0.3826,71.2252,25.5091,31.0,suction_restriction
683,0.027,0.943,0.0547,71.3061,25.5151,31.0,suction_restriction
684,0.0269,1.3318,0.3826,71.066,25.516,31.0,suction_restriction
685,0.027,0.711,0.0547,71.2426,25.5094,31.0,suction_restriction
686,0.0264,0.6091,-0.2732,71.263,25.5134,31.0025,suction_restriction
687,0.0274,1.0109,0.0547,71.3024,25.5156,31.9976,suction_restriction
688,0.0268,0.5765,-0.2732,71.3791,25.511,31.0025,suction_restriction
689,0.0268,0.6401,0.0547,71.1917,25.5098,31.9976,suction_restriction
690,0.027,1.0028,0.0547,71.1744,25.5162,31.0025,suction_restriction
691,0.0265,0.5487,0.0547,71.3113,25.5234,31.9976,suction_restriction
692,0.0272,0.7483,0.0547,71.3598,25.5234,31.0,suction_restriction
693,0.027,0.6934,0.7106,71.1756,25.5158,31.0,suction_restriction
694,0.0269,0.5642,0.0547,71.2384,25.5116,31.0,suction_restriction
695,0.027,0.6813,0.0547,71.4147,25.5178,31.0025,suction_restriction
696,0.0266,0.6622,0.0547,71.2243,25.5178,31.9976,suction_restriction
697,0.027,0.8903,0.0547,71.1289,25.5185,31.0,suction_restriction
698,0.0269,0.5808,0.0547,71.3262,25.5185,31.0,suction_restriction
699,0.0265,0.604,0.7106,71.2637,25.5211,31.0,suction_restriction
700,0.0263,1.0148,0.7106,71.1746,25.5211,31.0,suction_restriction
701,0.0274,0.7521,0.3826,71.1298,25.5149,31.0,suction_restriction
702,0.027,0.7316,-0.2732,71.2103,25.524,31.0,suction_restriction
703,0.0271,0.4588,0.0547,71.2016,25.5141,31.0,suction_restriction
704,0.0274,0.7104,0.0547,71.1935,25.5339,31.0,suction_restriction
705,0.0268,0.8433,0.3826,71.3038,25.5145,31.0,suction_restriction
706,0.0273,0.7255,0.3826,71.2932,25.5314,31.0,suction_restriction
707,0.0268,1.079,0.0547,71.1853,25.5281,31.0025,suction_restriction
708,0.0275,0.6465,0.3826,71.2377,25.524,31.9976,suction_restriction
709,0.027,0.6636,0.0547,71.223,25.5149,31.0,suction_restriction
710,0.0274,0.4559,-0.2732,71.1212,25.5278,31.0025,suction_restriction
711,0.0268,0.6334,0.0547,71.2366,25.5376,31.9976,suction_restriction
712,0.0275,1.0362,0.0547,71.0576,25.5207,31.0,suction_restriction
713,0.0267,0.9997,0.0547,71.2155,25.5251,31.0025,suction_restriction
714,0.0267,0.9883,0.3826,71.1763,25.5286,31.0,suction_restriction
715,0.0274,0.5555,0.3826,71.213,25.5278,31.0025,suction_restriction
716,0.0269,0.6929,-0.2732,71.1372,25.5319,31.9976,suction_restriction
717,0.0267,1.1431,0.0547,71.2136,25.5269,31.0,suction_restriction
718,0.0274,1.0062,0.0547,71.2821,25.5269,31.0,suction_restriction
719,0.0269,0.5727,0.0547,71.2115,25.5322,31.0,suction_restriction
720,0.0273,1.144,0.0547,71.4094,25.5338,31.0,suction_restriction
721,0.0269,1.007,0.0547,71.553,25.519,31.0027,suction_restriction
722,0.0269,0.6574,0.0547,71.3527,25.5251,31.9974,suction_restriction
723,0.0275,1.1393,0.0547,71.3466,25.5327,31.0,suction_restriction
724,0.0267,0.6926,0.3826,71.397,25.531,31.0,suction_restriction
725,0.0273,0.9999,0.3826,71.4569,25.5265,31.0,suction_restriction
726,0.0266,1.0063,0.3826,71.4481,25.5294,31.0,suction_restriction
727,0.0273,0.9748,0.0547,71.4154,25.5219,31.0,suction_restriction
728,0.0268,1.2525,-0.2732,71.3762,25.519,31.0027,suction_restriction
729,0.027,1.5051,0.3826,71.3131,25.5301,31.9974,suction_restriction
730,0.0268,1.126,0.0547,71.259,25.5203,31.0,suction_restriction
731,0.0267,0.9598,0.3826,71.4491,25.527,31.0,suction_restriction
732,0.0268,1.0274,0.3826,71.3568,25.5308,31.0027,suction_restriction
733,0.0272,1.205,-0.2732,71.3929,25.5293,31.9974,suction_restriction
734,0.0265,1.2701,0.0547,71.3252,25.5232,31.0,suction_restriction
735,0.0273,1.4027,0.0547,71.3355,25.5246,31.0027,suction_restriction
736,0.0264,1.207,0.0547,71.4957,25.5224,31.0027,suction_restriction
737,0.0268,1.2521,-0.2732,71.4438,25.5358,31.9974,suction_restriction
738,0.0271,1.2943,-0.2732,71.3256,25.5291,31.0,suction_restriction
739,0.0274,0.9862,0.0547,71.2466,25.5138,31.0,suction_restriction
740,0.0265,1.5611,0.0547,71.3461,25.5155,31.0,suction_restriction
741,0.0275,1.0512,0.0547,71.4047,25.5133,31.0027,suction_restriction
742,0.0264,1.0663,0.0547,71.2903,25.5157,31.9974,suction_restriction
743,0.0271,0.7354,0.0547,71.3487,25.509,31.0,suction_restriction
744,0.0266,1.5007,0.0547,71.375,25.5097,31.0,suction_restriction
745,0.0268,1.2129,0.3826,71.3893,25.5098,31.0,suction_restriction
746,0.0267,1.121,0.0547,71.4326,25.515,31.0,suction_restriction
747,0.0268,1.1634,0.3826,71.4365,25.5011,31.0,suction_restriction
748,0.0265,0.6834,0.0547,71.3199,25.513,31.0,suction_restriction
749,0.0268,1.5004,0.0547,71.5243,25.5057,31.0,suction_restriction
750,0.0267,1.3258,-0.6011,71.2604,25.5094,31.0,suction_restriction
751,0.027,1.2034,0.0547,71.4419,25.5052,31.0,suction_restriction
752,0.0267,1.2721,-0.2732,71.1814,25.5031,31.0,suction_restriction
753,0.0271,1.1104,0.0547,71.1086,25.5038,31.0027,suction_restriction
754,0.0267,1.479,0.0547,71.399,25.5038,31.9974,suction_restriction
755,0.0264,1.2964,0.7106,71.3015,25.4944,31.0,suction_restriction
756,0.0271,1.3046,-0.6011,71.0775,25.5054,31.0,suction_restriction
757,0.0265,0.957,0.0547,71.3076,25.4961,31.0,suction_restriction
758,0.0271,1.2226,0.0547,71.085,25.4961,31.0,suction_restriction
759,0.0267,1.1327,0.0547,71.2568,25.4988,31.9974,suction_restriction
760,0.0273,1.2308,0.3826,71.1982,25.4992,31.0,suction_restriction
761,0.0265,1.2585,0.3826,71.2387,25.4993,31.0,suction_restriction
762,0.0273,0.8413,-0.2732,71.0578,25.4915,31.0027,suction_restriction
763,0.0266,1.2235,-0.2732,71.2857,25.5011,31.9974,suction_restriction
764,0.0278,1.2333,0.0547,71.1075,25.4866,31.0,suction_restriction
765,0.0268,0.4678,0.0547,70.9326,25.4923,31.0,suction_restriction
766,0.0273,0.4616,-0.2732,71.1242,25.4883,31.0027,suction_restriction
767,0.0271,1.1516,0.0547,71.0126,25.4873,31.9974,suction_restriction
768,0.027,0.8464,0.0547,71.12,25.4888,31.0,suction_restriction
769,0.0271,0.6115,0.3826,71.1585,25.4811,31.0027,suction_restriction
770,0.0271,0.6828,0.3826,71.1089,25.4916,31.9974,suction_restriction
771,0.027,0.4649,0.3826,70.9,25.4872,31.0,suction_restriction
772,0.027,0.7958,0.3826,71.0878,25.4903,31.0027,suction_restriction
773,0.0269,0.4634,0.3826,71.1711,25.4881,31.9974,suction_restriction
774,0.0273,0.6663,0.0547,71.0401,25.4747,31.0027,suction_restriction
775,0.027,0.6133,0.0547,71.0342,25.482,31.9974,suction_restriction
776,0.0274,0.7376,0.0547,71.0584,25.4803,31.0,suction_restriction
777,0.0272,0.8054,0.0547,71.0246,25.4817,31.0027,suction_restriction
778,0.0268,0.425,0.0547,71.0482,25.4801,31.9974,suction_restriction
779,0.0276,0.5626,-0.2732,71.081,25.4848,31.0,suction_restriction
780,0.0268,0.6142,0.7106,71.0634,25.4784,31.0,suction_restriction
781,0.0276,0.7443,0.0547,71.1955,25.4848,31.0,suction_restriction
782,0.0271,0.6808,0.0547,71.1185,25.4729,31.9974,suction_restriction
783,0.0267,1.0098,0.0547,71.2086,25.475,31.0,suction_restriction
784,0.0268,1.0446,0.3826,71.2017,25.4809,31.0,suction_restriction
785,0.0267,1.1925,0.0547,71.1732,25.475,31.0,suction_restriction
786,0.0271,1.0651,0.3826,71.0547,25.4786,31.0,suction_restriction
787,0.0268,0.9872,-0.2732,71.0684,25.4835,31.0027,suction_restriction
788,0.027,0.652,0.0547,71.1849,25.4699,31.9974,suction_restriction
789,0.0267,0.676,0.0547,71.1641,25.4769,31.0,suction_restriction
790,0.0269,1.1465,0.0547,71.0652,25.4804,31.0027,suction_restriction
791,0.0268,1.0436,-0.2732,71.2342,25.486,31.9974,suction_restriction
792,0.0265,0.6681,0.0547,71.052,25.4842,31.0,suction_restriction
793,0.027,0.6817,0.3826,71.1697,25.4818,31.0027,suction_restriction
794,0.0267,1.1609,0.3826,71.1154,25.4834,31.9974,suction_restriction
795,0.0263,0.6933,0.0547,71.021,25.4996,31.0,suction_restriction
796,0.0272,1.2947,0.0547,71.1184,25.496,31.0,suction_restriction
797,0.0261,0.7319,0.0547,71.0535,25.4851,31.0027,suction_restriction
798,0.0272,0.7172,0.0547,70.9728,25.4851,31.9974,suction_restriction
799,0.0265,0.7589,0.0547,71.0963,25.4999,31.0,suction_restriction
800,0.0268,1.2696,0.0547,71.1409,25.4999,31.0,suction_restriction
801,0.0269,1.4611,0.0547,70.993,25.4858,31.0,suction_restriction
802,0.0265,1.2149,0.3826,71.0179,25.4931,31.0,suction_restriction
803,0.0269,1.5028,0.3826,71.1362,25.4778,31.0027,suction_restriction
804,0.0265,0.8314,0.3826,71.0369,25.4829,31.9974,suction_restriction
805,0.0271,1.2459,-0.2732,71.2256,25.4886,31.0,suction_restriction
806,0.0265,1.3674,0.0547,70.9923,25.4853,31.0,suction_restriction
807,0.0274,1.3598,0.0547,71.0891,25.4989,31.0,suction_restriction
808,0.0269,1.1736,-0.2732,71.1794,25.4805,31.0027,suction_restriction
809,0.0271,1.1414,0.3826,71.1794,25.4842,31.9974,suction_restriction
810,0.0269,0.983,0.0547,71.0698,25.4812,31.0,suction_restriction
811,0.0264,0.8552,-0.2732,71.0827,25.4878,31.0,suction_restriction
812,0.0274,1.2684,0.3826,70.9307,25.4717,31.0027,suction_restriction
813,0.0269,1.4472,0.0547,71.1601,25.4757,31.9974,suction_restriction
814,0.0276,1.1369,0.0547,71.136,25.4739,31.0,suction_restriction
815,0.0269,0.5734,0.7106,71.0904,25.4657,31.0,suction_restriction
816,0.0271,1.102,0.3826,71.2206,25.4765,31.0,suction_restriction
817,0.0271,1.3254,0.0547,71.1566,25.471,31.0,suction_restriction
818,0.0272,1.2416,-0.2732,71.1641,25.4725,31.0027,suction_restriction
819,0.027,1.1128,0.0547,71.1458,25.471,31.9974,suction_restriction
