t_offset_s,vibration_g,current_a,pressure_bar,temp_motor_c,temp_fluid_c,flow_lpm,label
427,0.0267,1.247,0.0547,69.5197,24.3805,32.9639,
428,0.0277,1.2143,0.0547,70.2114,24.3688,32.9639,
429,0.0276,1.1612,0.0547,69.6052,24.3719,32.0,
430,0.0278,0.9416,0.0547,69.8753,24.3739,32.0,
431,0.0275,0.5183,0.0547,69.639,24.3775,32.0,
432,0.0276,1.3013,0.3826,69.6496,24.3745,32.0372,
433,0.0276,1.2769,-0.2732,69.6282,24.367,32.9639,
434,0.0277,1.0375,-0.2732,69.7008,24.3642,32.0,
435,0.0277,1.2702,-0.2732,69.5773,24.3676,32.0,
436,0.0272,1.38,-0.2732,69.5411,24.3646,32.0,
437,0.0278,1.0779,-0.2732,69.6844,24.3651,32.0372,
438,0.0282,0.7294,0.0547,70.015,24.3621,32.9639,
439,0.0278,0.8059,0.3826,69.6464,24.3658,32.0372,
440,0.0277,0.7872,0.0547,69.6214,24.3576,32.9639,
441,0.0272,0.798,0.0547,69.6564,24.3556,32.0,
442,0.0276,0.9565,0.0547,69.6029,24.3549,32.9639,
443,0.0281,1.3586,0.0547,69.5925,24.3531,32.0372,
444,0.0284,1.1071,0.0547,69.57,24.3644,32.9289,
445,0.0277,0.9473,0.0547,69.6543,24.3688,31.0372,
446,0.0274,0.4717,-0.2732,69.7002,24.3601,32.0372,
447,0.0275,0.6001,0.0547,69.6324,24.3594,32.9639,
448,0.0274,0.7925,0.0547,69.6619,24.356,32.0,
449,0.028,0.8003,0.3826,69.6568,24.3593,32.0,
450,0.0281,0.8089,0.0547,69.6833,24.3538,32.0,
451,0.0283,1.0502,0.0547,69.6206,24.3541,32.0,
452,0.0273,0.6329,0.0547,69.6068,24.3546,32.0,
453,0.027,0.8107,0.3826,69.6848,24.3509,32.0372,
454,0.0276,0.7197,0.3826,69.6455,24.3511,32.9639,
455,0.0274,0.6327,0.0547,69.6858,24.3511,32.0,
456,0.0276,0.8119,-0.2732,69.6489,24.347,32.0,
457,0.0277,0.4289,-0.6011,69.6427,24.3593,32.0,
458,0.0275,1.125,-0.2732,69.7331,24.358,32.0,
459,0.0273,1.0807,-0.2732,69.6351,24.3701,32.0372,
460,0.0274,1.2076,0.3826,69.6689,24.3663,32.9639,
461,0.0274,0.4677,0.0547,69.6691,24.3605,32.0,
462,0.0274,0.7494,0.3826,69.6277,24.3566,32.0,
463,0.0282,0.3883,0.0547,69.7498,24.3599,32.0,
464,0.0275,0.7259,-0.2732,69.7056,24.3622,32.0,
465,0.0272,1.0108,0.0547,69.7233,24.3586,32.0,
466,0.027,1.1061,0.0547,69.6409,24.358,32.0372,
467,0.027,0.6758,0.0547,69.6862,24.3571,32.9639,
468,0.0276,0.6384,0.3826,69.7621,24.3619,32.0372,
469,0.0284,1.102,0.3826,69.7964,24.3581,32.9289,
470,0.0274,0.7941,0.0547,69.6742,24.3547,31.0755,
471,0.027,1.2865,0.0547,69.6836,24.3613,32.9639,
472,0.0271,0.6557,0.0547,69.6151,24.35,32.0,
473,0.0271,1.1095,0.0547,69.6147,24.3615,32.0,
474,0.0278,0.7077,0.3826,69.7023,24.3654,32.0372,
475,0.0279,0.9803,-0.2732,69.6097,24.3503,32.9639,
476,0.0276,1.0708,0.0547,69.8635,24.3569,32.0,
477,0.0271,1.0846,0.0547,69.7113,24.3475,32.0,
478,0.0269,0.7213,0.0547,69.7782,24.3428,32.0,
479,0.0275,1.0694,0.0547,69.5106,24.3482,32.0372,
480,0.0277,0.6339,0.0547,69.6644,24.3453,32.9639,
481,0.0276,1.3347,0.0547,69.704,24.3426,32.0,
482,0.0277,1.0487,0.0547,69.7753,24.3552,32.0,
483,0.0279,0.7867,0.0547,69.7167,24.3413,32.0,
484,0.0275,1.2706,-0.2732,69.6279,24.3462,32.0,
485,0.0273,1.115,0.0547,69.5673,24.3399,32.0,
486,0.0271,1.0662,0.3826,69.6749,24.3429,32.0,
487,0.0271,0.6237,-0.2732,69.7046,24.3438,32.0,
488,0.0277,1.1037,0.3826,69.7104,24.3386,32.0,
489,0.0282,1.1523,0.0547,69.6065,24.3436,32.0,
490,0.0281,1.1756,0.3826,69.7256,24.3324,32.0,
491,0.0275,0.6248,0.0547,69.7335,24.3347,32.0,
492,0.027,1.0617,0.0547,69.6389,24.3423,32.0,
493,0.0272,0.9874,0.0547,69.5311,24.3404,32.0,
494,0.0271,1.3565,0.0547,69.6344,24.3385,32.0372,
495,0.0281,1.225,0.0547,69.698,24.3413,32.0372,
496,0.0279,1.1054,0.0547,69.6591,24.3352,32.9639,
497,0.0277,1.3477,0.0547,69.6992,24.3312,32.0,
498,0.027,1.2997,-0.2732,69.7101,24.3392,32.0372,
499,0.0275,1.114,0.0547,69.5943,24.3343,32.9639,
500,0.0275,1.1544,0.3826,69.6224,24.3415,32.0,
501,0.0272,1.4722,0.3826,69.6346,24.3342,32.0,
502,0.0275,1.1532,-0.2732,69.6248,24.329,32.0372,
503,0.0276,1.0664,0.0547,69.6609,24.327,32.9639,
504,0.028,1.3019,-0.2732,69.6357,24.34,32.0,
505,0.0275,1.3046,-0.2732,69.7034,24.3292,32.0,
506,0.0272,1.262,0.3826,69.5653,24.329,32.0372,
507,0.0275,1.2282,0.3826,69.632,24.3239,31.9639,
508,0.0281,1.2242,-0.2732,69.7177,24.3284,31.0372,
509,0.0283,1.3661,0.3826,69.6684,24.3307,32.0372,
510,0.0284,1.2108,-0.2732,69.6268,24.3316,32.9639,
511,0.0277,1.165,0.0547,69.5179,24.3329,32.0,
512,0.0272,1.4337,-0.2732,69.6482,24.3278,32.0,
513,0.0277,1.1864,0.0547,69.6709,24.3212,32.0,
514,0.0278,1.1834,0.3826,69.8757,24.3319,32.0,
515,0.0276,1.287,0.0547,69.6197,24.3314,32.0,
516,0.0282,1.0482,-0.2732,69.5308,24.334,32.0372,
517,0.0281,1.2626,0.0547,69.5566,24.3178,32.9639,
518,0.0278,1.1805,0.7106,69.6242,24.3217,32.0,
519,0.0272,1.0831,-0.2732,69.6619,24.3292,32.0,
520,0.0273,1.2114,0.0547,69.9116,24.3259,32.0,
521,0.0278,1.1782,0.0547,70.0091,24.3321,32.0372,
522,0.0275,1.1076,0.0547,69.7379,24.3244,32.9639,
523,0.0274,1.0211,-0.2732,69.8385,24.3158,32.0,
524,0.0275,0.9597,-0.6011,69.735,24.3199,32.0,
525,0.0276,1.2743,-0.2732,70.0578,24.3248,32.0,
526,0.0272,1.3656,-0.2732,69.9183,24.3167,32.0,
527,0.0272,1.2385,-0.2732,69.8275,24.3289,32.0,
528,0.0272,0.9364,0.3826,70.0133,24.3275,32.0,
529,0.0276,0.8607,0.0547,70.0546,24.3235,32.0,
530,0.0281,0.7067,0.0547,70.1095,24.3224,32.0,
531,0.0283,0.8601,0.0547,69.8332,24.3244,32.0372,
532,0.028,0.8462,0.0547,69.98,24.3189,32.9637,
533,0.0274,0.605,0.0547,69.9696,24.3196,31.9637,
534,0.0275,0.6382,0.0547,70.0077,24.3266,31.076,
535,0.0278,0.9721,0.0547,69.9568,24.3244,32.0,
536,0.028,0.788,0.0547,70.0354,24.3242,32.0374,
537,0.028,0.7048,0.0547,69.8025,24.3224,32.9637,
538,0.0282,0.516,0.0547,70.1745,24.3272,32.0374,
539,0.0274,0.8191,0.0547,70.0115,24.3241,32.9637,
540,0.0276,0.7486,0.0547,69.932,24.3243,32.0,
541,0.0276,0.7593,0.0547,70.0355,24.3167,32.0374,
542,0.0274,0.6781,0.0547,69.9223,24.3221,32.9637,
543,0.0275,0.75,0.0547,69.8823,24.318,32.0,
544,0.0275,0.6477,0.0547,69.9624,24.3263,32.0374,
545,0.028,0.6908,0.7106,69.9985,24.3255,33.0,
546,0.028,0.644,-0.6011,70.0796,24.3316,32.9637,
547,0.0273,0.6802,0.3826,69.8692,24.3345,32.0,
548,0.027,0.7146,0.3826,70.0287,24.3365,32.0374,
549,0.0273,0.7341,0.3826,69.9212,24.3286,32.9637,
550,0.0277,0.6278,0.0547,69.8899,24.3289,32.0374,
551,0.0279,0.8665,0.0547,70.0392,24.338,32.9637,
552,0.028,0.7657,0.3826,70.0274,24.3384,32.0,
553,0.0268,0.5595,-0.2732,69.9201,24.3317,32.0,
554,0.0269,0.6071,-0.2732,69.8552,24.3389,32.0,
555,0.0274,0.8193,0.0547,69.8223,24.3318,32.0374,
556,0.0274,0.653,0.0547,70.0299,24.3449,32.9637,
557,0.028,0.9287,0.7106,69.8963,24.3425,32.0374,
558,0.028,0.8447,0.0547,69.9593,24.3464,32.9637,
559,0.0274,0.6675,-0.2732,69.9325,24.34,32.0,
560,0.027,0.4247,0.3826,70.1141,24.3415,32.0,
561,0.027,0.7817,0.0547,69.8727,24.3504,32.0,
562,0.0307,0.6776,-0.2732,70.1041,24.3535,32.0,discharge_restriction
563,0.028,0.749,-0.2732,70.0878,24.3316,31.9637,discharge_restriction
564,0.0278,0.7235,0.3826,69.9782,24.3339,31.0374,discharge_restriction
565,0.0276,0.6562,-0.2732,70.0584,24.3415,31.9637,discharge_restriction
566,0.0276,0.8581,0.0547,70.1995,24.3289,31.0374,discharge_restriction
567,0.0271,1.364,0.0547,70.1478,24.3364,31.9637,discharge_restriction
568,0.027,0.7269,0.0547,70.3314,24.3362,31.0374,discharge_restriction
569,0.0271,1.1182,0.0547,70.0988,24.3405,32.0,discharge_restriction
570,0.0276,1.1974,0.0547,70.0277,24.3379,31.9637,discharge_restriction
571,0.0284,1.0409,0.0547,70.1771,24.3373,31.0374,discharge_restriction
572,0.028,0.7426,0.3826,70.1355,24.3328,32.0,discharge_restriction
573,0.0274,0.7621,0.0547,70.1398,24.3285,32.0,discharge_restriction
574,0.0269,1.1644,0.0547,70.153,24.3358,31.9637,discharge_restriction
575,0.0272,0.7553,0.0547,70.1852,24.3213,31.0374,discharge_restriction
576,0.0277,1.1211,0.0547,70.1589,24.3318,31.9637,discharge_restriction
577,0.0281,1.2787,0.0547,70.2645,24.3228,32.0,discharge_restriction
578,0.028,1.2818,0.0547,70.2132,24.3228,31.9637,discharge_restriction
579,0.0277,1.1481,0.0547,70.1694,24.3162,31.0374,discharge_restriction
580,0.0271,1.5047,0.0547,70.0464,24.3323,31.9637,discharge_restriction
581,0.027,1.3199,0.3826,70.1202,24.3162,31.0,discharge_restriction
582,0.0274,1.2292,0.0547,70.1598,24.3259,31.0374,discharge_restriction
583,0.0273,1.3727,0.3826,70.0604,24.3309,31.9637,discharge_restriction
584,0.0273,1.4404,0.0547,70.0767,24.3127,31.0,discharge_restriction
585,0.0275,0.9362,0.0547,70.2227,24.3216,31.0374,discharge_restriction
586,0.0283,1.29,0.0547,70.1486,24.3313,31.9637,discharge_restriction
587,0.0283,1.4812,0.0547,70.0519,24.3218,31.0374,discharge_restriction
588,0.0276,1.2806,0.0547,69.8941,24.3245,31.9637,discharge_restriction
589,0.0273,1.3025,0.0547,70.1861,24.3319,31.0374,discharge_restriction
590,0.0271,0.9344,-0.6011,69.9713,24.3301,32.0,discharge_restriction
591,0.0279,0.9164,0.0547,70.2831,24.3313,31.9637,discharge_restriction
592,0.028,1.335,-0.2732,70.2016,24.3287,31.0374,discharge_restriction
593,0.0284,1.369,0.3826,70.1306,24.3294,31.9637,discharge_restriction
594,0.0271,1.0865,0.3826,69.8311,24.3332,31.0374,discharge_restriction
595,0.0272,1.2686,0.0547,70.1982,24.329,31.9637,discharge_restriction
596,0.0275,1.2914,-0.2732,69.8467,24.3329,31.0374,discharge_restriction
597,0.0273,1.3993,-0.2732,70.2786,24.3276,31.9637,discharge_restriction
598,0.0282,0.9636,0.0547,69.6887,24.3354,31.0374,discharge_restriction
599,0.028,1.1609,-0.2732,69.9215,24.3278,32.0,discharge_restriction
600,0.0273,0.8189,-0.2732,69.8721,24.341,31.9637,discharge_restriction
601,0.0273,1.0218,0.3826,69.7151,24.3408,31.0374,discharge_restriction
602,0.0273,1.3987,0.0547,70.2375,24.3345,32.0,discharge_restriction
603,0.0279,1.2864,0.0547,69.8748,24.3392,31.9637,discharge_restriction
604,0.0276,0.8849,0.3826,69.7729,24.3394,31.0374,discharge_restriction
605,0.0278,1.2554,0.3826,69.8713,24.3384,31.9637,discharge_restriction
606,0.028,1.004,0.3826,69.8483,24.3381,31.0374,discharge_restriction
607,0.0282,0.8896,0.0547,69.8679,24.3317,31.9637,discharge_restriction
608,0.0278,0.4899,0.0547,69.9003,24.3496,31.0,discharge_restriction
609,0.0282,1.2425,-0.2732,69.8192,24.3441,31.0374,discharge_restriction
610,0.0274,0.7637,0.0547,69.7718,24.3467,31.9637,discharge_restriction
611,0.0275,0.7819,-0.2732,69.7441,24.3447,31.0374,discharge_restriction
612,0.0271,0.9914,-0.2732,69.8759,24.3461,31.9637,discharge_restriction
613,0.0269,0.9814,-0.2732,69.8279,24.3445,31.0,discharge_restriction
614,0.0279,0.8518,-0.2732,69.8177,24.35,31.0,discharge_restriction
615,0.0277,0.5567,0.0547,69.7356,24.3498,31.0374,discharge_restriction
616,0.0276,0.9088,0.0547,69.8809,24.3542,31.9637,discharge_restriction
617,0.0272,0.4673,-0.2732,69.8794,24.3645,31.0,discharge_restriction
618,0.028,0.8695,0.0547,69.8344,24.3481,31.0374,discharge_restriction
619,0.028,0.7883,0.0547,69.9605,24.3509,31.9637,discharge_restriction
620,0.0273,0.8861,0.0547,69.8862,24.3506,31.0,discharge_restriction
621,0.0268,0.5523,0.3826,69.9,24.3572,31.0374,discharge_restriction
622,0.0267,0.9582,-0.2732,69.8739,24.3539,31.9637,discharge_restriction
623,0.0273,0.5633,0.3826,69.8673,24.3525,31.0374,discharge_restriction
624,0.0271,0.7978,-0.2732,69.8271,24.3522,31.9637,discharge_restriction
625,0.0279,0.581,0.0547,69.8721,24.3505,31.0374,discharge_restriction
626,0.0276,0.8775,0.3826,69.8188,24.3526,32.0,discharge_restriction
627,0.0281,0.6443,0.3826,69.893,24.3561,31.9637,discharge_restriction
628,0.0276,0.8556,0.0547,69.9292,24.36,31.0374,discharge_restriction
629,0.0273,0.8519,0.0547,69.9554,24.3517,31.9637,discharge_restriction
630,0.0272,0.7102,-0.2732,69.8715,24.3465,31.0,discharge_restriction
631,0.0274,0.8088,0.0547,70.0037,24.3484,31.0374,discharge_restriction
632,0.0273,0.8556,0.3826,69.9723,24.347,32.0,discharge_restriction
633,0.0272,0.4177,0.0547,69.8401,24.348,31.9637,discharge_restriction
634,0.0275,0.7035,0.0547,69.9175,24.3517,31.0374,discharge_restriction
635,0.0279,0.7055,0.0547,69.8338,24.344,31.9637,discharge_restriction
636,0.0276,1.0408,0.0547,69.823,24.3462,31.0374,discharge_restriction
637,0.0269,1.1561,-0.2732,69.8821,24.3465,32.0,discharge_restriction
638,0.0268,0.7593,-0.2732,70.0103,24.3518,31.9637,discharge_restriction
639,0.0272,0.7907,-0.2732,69.9035,24.3427,31.9637,discharge_restriction
640,0.0275,0.9068,-0.2732,69.8491,24.3525,31.0374,discharge_restriction
641,0.0279,0.7969,0.0547,70.0239,24.3454,31.9637,discharge_restriction
642,0.0275,0.6844,0.3826,69.7965,24.3513,31.0,discharge_restriction
643,0.0271,1.1014,-0.2732,69.98,24.3488,31.0,discharge_restriction
644,0.027,1.2908,0.0547,69.8782,24.3377,31.0374,discharge_restriction
645,0.0272,0.7057,0.0547,69.7935,24.3412,32.0,discharge_restriction
646,0.0276,0.6429,0.0547,69.8434,24.3546,31.9637,discharge_restriction
647,0.0275,0.7075,-0.2732,69.9425,24.3481,31.0,discharge_restriction
648,0.028,0.8765,0.0547,69.9644,24.335,31.0374,discharge_restriction
649,0.0278,0.6478,0.0547,70.1231,24.3473,32.0,discharge_restriction
650,0.0273,1.0627,0.0547,69.9561,24.3531,31.9637,discharge_restriction
651,0.0274,0.8605,0.0547,69.9993,24.3404,31.0374,discharge_restriction
652,0.0274,1.2535,-0.2732,69.8264,24.3401,31.9637,discharge_restriction
653,0.0276,0.7238,0.0547,70.0275,24.3401,31.0374,discharge_restriction
654,0.0274,1.1409,0.0547,70.1112,24.3457,31.9634,discharge_restriction
655,0.0281,1.0942,0.0547,69.9685,24.3385,31.0377,discharge_restriction
656,0.0272,0.7187,-0.2732,69.7878,24.3419,32.0,discharge_restriction
657,0.0268,0.6034,0.0547,69.9812,24.3316,31.9634,discharge_restriction
658,0.0269,0.7389,0.3826,69.8212,24.3308,31.0377,discharge_restriction
659,0.0273,1.2781,0.0547,69.8194,24.3373,32.0,discharge_restriction
660,0.0277,1.0379,0.3826,69.8625,24.3325,31.9634,discharge_restriction
661,0.0282,1.0205,0.0547,69.9392,24.3397,31.0377,discharge_restriction
662,0.0282,1.4402,0.0547,69.7729,24.3308,31.9634,discharge_restriction
663,0.0269,1.1614,0.0547,69.9844,24.3366,31.0,discharge_restriction
664,0.0271,1.449,0.0547,69.9158,24.3333,31.0,discharge_restriction
665,0.0272,1.3172,0.3826,69.7642,24.3383,31.0377,discharge_restriction
666,0.0276,1.0776,0.0547,69.9413,24.3378,31.9634,discharge_restriction
667,0.0283,1.2868,0.3826,69.9558,24.3388,31.0377,discharge_restriction
668,0.0279,1.1802,0.3826,69.9444,24.3461,31.0377,discharge_restriction
669,0.0271,1.365,-0.2732,69.8457,24.335,31.9634,discharge_restriction
670,0.0272,1.3884,-0.2732,69.9224,24.3332,31.0377,discharge_restriction
671,0.0279,1.1517,0.0547,69.7357,24.3317,32.0,discharge_restriction
672,0.0277,1.2402,0.0547,69.8427,24.3478,32.0,discharge_restriction
673,0.0283,1.4826,0.0547,69.8773,24.3375,31.9634,discharge_restriction
674,0.0275,0.8439,-0.2732,69.7822,24.3331,31.0377,discharge_restriction
675,0.0274,1.2124,-0.2732,69.749,24.3426,31.9634,discharge_restriction
676,0.0279,1.2826,0.0547,69.7687,24.3347,31.0,discharge_restriction
677,0.0277,1.235,0.0547,70.1535,24.3306,31.0,discharge_restriction
678,0.0277,1.2335,0.0547,70.1062,24.3309,31.0,discharge_restriction
679,0.0279,1.2952,0.0547,69.8259,24.3383,31.0,discharge_restriction
680,0.0282,0.8763,0.3826,70.1592,24.3369,31.0,discharge_restriction
681,0.028,1.1926,-0.6011,70.1215,24.3283,31.0377,discharge_restriction
682,0.0278,1.3659,0.0547,70.078,24.3311,31.0377,discharge_restriction
683,0.0274,1.3175,-0.2732,70.0963,24.3387,31.9634,discharge_restriction
684,0.0278,0.8413,0.0547,70.1376,24.3291,31.0,discharge_restriction
685,0.0283,1.2015,-0.2732,70.0548,24.3329,31.0377,discharge_restriction
686,0.028,1.2042,0.0547,70.0207,24.3316,31.9634,discharge_restriction
687,0.0278,0.8498,0.3826,69.9841,24.3313,31.0377,discharge_restriction
688,0.0273,0.8691,0.0547,69.8924,24.3358,31.9634,discharge_restriction
689,0.0274,1.3746,0.3826,70.3158,24.3216,31.0377,discharge_restriction
690,0.0279,1.1915,0.0547,70.1582,24.3239,32.0,discharge_restriction
691,0.0277,0.861,0.0547,70.1548,24.3301,32.0,discharge_restriction
692,0.0285,0.869,0.0547,70.2815,24.3226,32.0,discharge_restriction
693,0.0277,0.7886,-0.2732,70.1889,24.3234,31.9634,discharge_restriction
694,0.0273,0.9132,0.0547,70.223,24.3215,31.0377,discharge_restriction
695,0.0274,0.7856,0.0547,70.1373,24.3286,31.9634,discharge_restriction
696,0.0276,1.3217,0.0547,70.1603,24.3234,31.0377,discharge_restriction
697,0.028,0.877,0.3826,70.0987,24.3299,31.9634,discharge_restriction
698,0.0284,1.3383,-0.2732,70.2323,24.3186,31.0,discharge_restriction
699,0.0273,0.992,0.0547,70.1711,24.3251,31.0377,discharge_restriction
700,0.0274,0.8609,0.0547,70.2473,24.3252,31.9634,discharge_restriction
701,0.0281,0.9621,-0.2732,70.082,24.3216,31.0,discharge_restriction
702,0.0278,0.9838,-0.9291,70.23,24.3144,31.0,discharge_restriction
703,0.0287,0.5019,0.0547,70.1765,24.3214,31.0377,discharge_restriction
704,0.0278,0.6783,0.0547,70.1883,24.3201,31.9634,discharge_restriction
705,0.0274,0.802,0.0547,70.2388,24.3153,31.0377,discharge_restriction
706,0.0278,0.8573,0.0547,70.0659,24.3137,31.9634,discharge_restriction
707,0.0276,0.9646,0.0547,70.1527,24.3158,31.0377,discharge_restriction
708,0.028,0.6368,0.0547,70.2448,24.3158,31.9634,discharge_restriction
709,0.028,0.6047,0.0547,70.2461,24.3119,31.0377,discharge_restriction
710,0.0281,0.6741,0.7106,70.2173,24.315,32.0,discharge_restriction
711,0.0278,0.5087,0.3826,70.1225,24.3001,31.9634,discharge_restriction
712,0.0279,0.8284,0.0547,70.2216,24.3076,32.0,discharge_restriction
713,0.0275,0.9545,-0.2732,70.319,24.3078,32.0,discharge_restriction
714,0.0282,0.5394,0.0547,70.1613,24.302,31.9634,discharge_restriction
715,0.0283,0.4692,0.3826,70.2828,24.3129,31.0,discharge_restriction
716,0.0275,0.8088,0.3826,70.259,24.3056,31.0,discharge_restriction
717,0.0276,0.46,0.3826,70.2454,24.2961,31.0377,discharge_restriction
718,0.0273,0.6249,-0.6011,70.3215,24.3094,31.9634,discharge_restriction
719,0.0277,0.8701,0.0547,70.1507,24.2969,31.0377,discharge_restriction
720,0.0283,1.0602,0.0547,70.134,24.3007,31.9634,discharge_restriction
721,0.0282,0.5361,-0.6011,70.1708,24.3025,31.0,discharge_restriction
722,0.028,1.1993,0.3826,70.2886,24.3037,31.0377,discharge_restriction
723,0.0272,0.6453,-0.2732,70.2096,24.3079,31.9634,discharge_restriction
724,0.0273,1.062,0.0547,70.2929,24.3023,31.0377,discharge_restriction
725,0.028,0.8811,0.0547,69.9821,24.3075,31.9634,discharge_restriction
726,0.0287,1.1623,0.0547,70.3016,24.3152,32.0,discharge_restriction
727,0.0282,0.4721,0.0547,70.1337,24.3131,31.9634,discharge_restriction
728,0.0275,1.0419,0.0547,70.2344,24.3042,31.0,discharge_restriction
729,0.0275,0.6241,0.0547,70.2824,24.3147,31.0377,discharge_restriction
730,0.0276,0.9221,0.0547,70.2535,24.317,31.9634,discharge_restriction
731,0.0281,1.219,0.0547,69.9931,24.3224,31.0765,discharge_restriction
732,0.028,0.7217,0.3826,70.3293,24.3197,32.928,discharge_restriction
733,0.0281,0.5591,0.0547,70.2233,24.3107,31.0377,discharge_restriction
734,0.0279,0.8618,0.3826,70.282,24.3121,31.9634,discharge_restriction
735,0.027,0.8301,0.3826,70.1957,24.3035,31.0377,discharge_restriction
736,0.0276,0.8474,-0.2732,70.1931,24.3118,31.9634,discharge_restriction
737,0.0275,0.4696,0.0547,70.1958,24.31,31.0,discharge_restriction
738,0.0278,0.8439,0.0547,70.2654,24.3171,31.0,discharge_restriction
739,0.0279,0.8048,-0.2732,69.9501,24.3092,31.0,discharge_restriction
740,0.028,0.8299,0.0547,70.2528,24.3106,31.0377,discharge_restriction
741,0.0286,0.8506,0.0547,70.0837,24.3172,32.0,discharge_restriction
742,0.0274,0.9878,-0.6011,70.1771,24.3019,31.9634,discharge_restriction
743,0.0275,1.1438,-0.2732,70.1934,24.3023,31.0377,discharge_restriction
744,0.0272,0.9297,0.0547,70.2047,24.2977,31.0377,discharge_restriction
745,0.0278,1.1975,0.0547,70.1993,24.2979,32.0,discharge_restriction
746,0.0279,0.8414,-0.6011,70.3461,24.3086,31.9634,discharge_restriction
747,0.0282,0.5669,0.3826,70.2989,24.3006,31.0377,discharge_restriction
748,0.0277,0.85,-0.2732,70.306,24.3009,32.0,discharge_restriction
749,0.027,0.5921,-0.2732,70.2465,24.3046,31.9634,discharge_restriction
750,0.0273,1.2362,0.0547,70.1381,24.3063,31.0377,discharge_restriction
751,0.0274,1.0233,0.0547,70.2892,24.2926,31.9634,discharge_restriction
752,0.0277,0.8033,0.0547,70.4162,24.299,31.0377,discharge_restriction
753,0.0281,1.2207,0.3826,70.2865,24.3101,32.0,discharge_restriction
754,0.0278,1.425,0.0547,70.2395,24.3072,32.0,discharge_restriction
755,0.0274,1.0792,0.3826,70.4596,24.2977,32.0,discharge_restriction
756,0.0271,0.906,-0.6011,70.2895,24.3039,31.9634,discharge_restriction
757,0.0276,1.1537,0.0547,70.4748,24.3109,31.0377,discharge_restriction
758,0.028,1.2891,0.0547,70.2879,24.3113,32.0,discharge_restriction
759,0.0276,0.9472,0.0547,70.3097,24.3074,32.0,discharge_restriction
760,0.028,0.9634,0.0547,70.1162,24.3043,31.9634,discharge_restriction
761,0.0275,1.2705,0.0547,70.3449,24.2944,31.0377,discharge_restriction
762,0.0276,1.3242,0.3826,70.2725,24.2991,31.0377,discharge_restriction
763,0.0274,1.0095,0.0547,70.1811,24.3075,31.9634,discharge_restriction
764,0.0276,1.0093,0.0547,70.1008,24.316,31.0377,discharge_restriction
765,0.0274,1.2803,0.3826,70.249,24.3089,32.0,discharge_restriction
766,0.028,1.282,-0.2732,70.0524,24.3132,31.9634,discharge_restriction
767,0.0276,1.5072,0.0547,70.0963,24.306,31.0377,discharge_restriction
768,0.0268,1.5063,-0.2732,70.1327,24.3141,31.9634,discharge_restriction
769,0.0272,1.0605,0.3826,69.9981,24.3135,31.0377,discharge_restriction
770,0.027,1.1377,0.0547,69.93,24.3046,32.0,discharge_restriction
771,0.0279,1.2519,0.0547,69.823,24.3076,31.9634,discharge_restriction
772,0.0279,1.5264,-0.2732,69.7914,24.3142,31.0377,discharge_restriction
773,0.0273,1.2901,0.0547,69.7475,24.3035,32.0,discharge_restriction
774,0.0269,1.1175,0.0547,69.7743,24.3041,32.0,discharge_restriction
775,0.0269,1.2767,-0.2732,69.6522,24.3064,31.9632,discharge_restriction
776,0.0273,1.1228,-0.2732,69.7479,24.3039,31.0379,discharge_restriction
777,0.0274,1.3163,-0.6011,69.6614,24.313,31.9632,discharge_restriction
778,0.0271,1.2382,0.0547,69.6769,24.3023,31.0379,discharge_restriction
779,0.0271,0.9342,0.0547,69.4659,24.2904,31.9632,discharge_restriction
780,0.0276,1.2173,0.0547,69.4677,24.3005,31.0379,discharge_restriction
781,0.0278,1.1525,0.3826,69.3721,24.302,32.0,discharge_restriction
782,0.0282,1.2378,0.3826,69.0652,24.3093,31.9632,discharge_restriction
783,0.0276,0.8365,0.0547,69.2105,24.2997,31.0379,discharge_restriction
784,0.0268,1.4047,0.3826,69.1251,24.303,31.9632,discharge_restriction
785,0.0273,1.2494,0.3826,68.8359,24.3043,31.0379,discharge_restriction
786,0.0275,0.8838,0.0547,68.8636,24.3055,32.0,discharge_restriction
787,0.0278,1.1911,0.0547,69.1711,24.31,31.9632,discharge_restriction
788,0.0282,0.8361,0.3826,68.6536,24.2999,31.0,discharge_restriction
789,0.0269,1.0542,0.0547,69.0448,24.2956,31.0,discharge_restriction
790,0.0273,0.8137,0.3826,68.7683,24.3038,31.0379,discharge_restriction
791,0.0279,1.1315,0.3826,68.5949,24.2965,31.9632,discharge_restriction
792,0.0284,1.2149,-0.6011,68.7458,24.2983,31.0379,discharge_restriction
793,0.0274,1.0787,0.0547,68.6549,24.2991,31.9632,discharge_restriction
794,0.0274,0.8516,0.0547,68.3778,24.3029,31.0379,discharge_restriction
795,0.0274,1.1695,0.0547,68.3285,24.3071,32.0,discharge_restriction
796,0.0277,1.3227,-0.2732,68.5137,24.3102,31.9632,discharge_restriction
797,0.0281,1.1423,0.0547,68.2568,24.3051,31.0379,discharge_restriction
798,0.0275,0.6952,0.0547,68.3786,24.2972,32.0,discharge_restriction
799,0.0273,1.2685,0.3826,68.2924,24.2996,32.0,discharge_restriction
800,0.0274,0.6605,0.0547,68.1582,24.2966,31.9632,discharge_restriction
801,0.0277,0.7667,0.0547,68.0952,24.2996,31.0379,discharge_restriction
802,0.0279,1.0652,0.0547,68.1849,24.2959,32.0,discharge_restriction
803,0.0271,0.6003,0.0547,68.2322,24.2998,32.0,discharge_restriction
