t_offset_s,vibration_g,current_a,pressure_bar,temp_motor_c,temp_fluid_c,flow_lpm,label
430,0.0272,0.6497,0.0547,66.4978,24.2847,32.0,
431,0.0275,0.8024,0.0547,66.5246,24.2756,32.0,
432,0.0274,1.0236,0.0547,66.7255,24.2797,32.0394,
433,0.0278,0.6504,0.3826,66.6465,24.2805,32.9617,
434,0.0274,1.2629,0.0547,66.6191,24.2822,32.0394,
435,0.0272,0.657,0.0547,66.6613,24.2893,33.0,
436,0.0274,0.648,0.0547,66.6107,24.2782,32.9617,
437,0.0271,0.6647,0.0547,66.6243,24.2887,32.0,
438,0.0276,1.2572,-0.6011,66.6462,24.2794,32.0394,
439,0.0275,1.2218,-0.2732,66.662,24.2798,32.9617,
440,0.0277,0.6762,0.3826,66.708,24.2703,32.0,
441,0.0273,0.6156,0.0547,66.7066,24.2726,32.0394,
442,0.0273,1.2366,-0.2732,66.6452,24.2726,32.0,
443,0.0277,1.1209,0.3826,66.5864,24.2693,32.0394,
444,0.0276,1.4813,0.0547,66.5986,24.2765,32.9617,
445,0.0277,1.1343,0.0547,66.686,24.2731,32.0,
446,0.0273,1.0578,-0.2732,66.6018,24.2863,32.0,
447,0.0272,1.1123,0.3826,66.765,24.2767,32.0394,
448,0.0277,1.4908,0.7106,66.7367,24.274,32.9617,
449,0.0272,0.675,0.3826,66.7814,24.2659,32.0,
450,0.0278,1.304,0.3826,66.7171,24.2723,32.0,
451,0.0269,0.9698,0.0547,66.7007,24.278,32.0,
452,0.0274,1.3933,0.0547,66.7676,24.2705,32.0394,
453,0.0279,1.2625,0.0547,66.7018,24.2745,32.9617,
454,0.0272,0.79,0.7106,66.8651,24.2761,32.0,
455,0.0271,1.1808,0.0547,66.8261,24.2749,32.0394,
456,0.0275,1.2788,0.3826,66.8355,24.2592,32.9617,
457,0.0279,1.1778,0.0547,66.9559,24.27,32.0,
458,0.0272,1.3614,0.0547,66.7798,24.2619,32.0,
459,0.0275,1.2944,0.0547,66.8226,24.2671,32.0394,
460,0.0271,1.2649,0.3826,66.7582,24.2709,33.0,
461,0.0278,1.195,0.0547,66.9759,24.2738,32.9246,
462,0.0278,1.3321,0.3826,66.8438,24.2674,31.0394,
463,0.0276,1.1618,0.0547,66.984,24.2576,32.0394,
464,0.0277,1.218,0.0547,66.8463,24.2612,32.9617,
465,0.0276,1.2739,0.0547,66.8191,24.2692,32.0,
466,0.0279,1.1826,0.3826,66.9229,24.2782,32.9617,
467,0.0276,1.3619,0.3826,66.8789,24.2727,32.0,
468,0.0273,1.2875,0.0547,66.9364,24.268,32.0,
469,0.0278,1.3907,0.0547,66.8578,24.2699,32.0,
470,0.0281,1.4377,0.0547,66.9721,24.2637,32.0,
471,0.0281,0.9911,0.0547,66.8347,24.2651,32.0,
472,0.0274,1.2382,-0.6011,66.9163,24.2838,32.0,
473,0.0279,1.1273,0.3826,67.0592,24.2709,32.0,
474,0.028,0.9136,-0.2732,67.1029,24.2765,32.0394,
475,0.0281,1.1137,0.3826,67.1035,24.2738,32.9617,
476,0.0278,1.3616,0.0547,66.9541,24.2765,32.0394,
477,0.0272,1.3525,0.0547,67.1824,24.2756,32.9246,
478,0.0277,1.1183,0.0547,67.1642,24.2691,31.0394,
479,0.0278,0.7239,0.0547,67.3349,24.2724,33.0,
480,0.0274,0.7313,0.0547,67.0565,24.2799,32.9617,
481,0.0273,1.3548,0.0547,67.0661,24.2771,32.0394,
482,0.0277,1.0223,0.0547,67.3488,24.2732,32.9617,
483,0.0279,1.0974,0.0547,67.2025,24.2726,32.0394,
484,0.0274,1.307,-0.6011,67.1557,24.2738,33.0,
485,0.0275,1.1146,-0.2732,67.5309,24.2749,32.9617,
486,0.0271,1.1044,-0.2732,67.3375,24.2716,32.0,
487,0.0279,0.9973,-0.6011,67.337,24.2659,32.0,
488,0.0279,1.2415,0.0547,67.4491,24.2747,32.0394,
489,0.0274,1.0671,0.0547,67.5009,24.2696,32.9617,
490,0.0276,0.905,0.3826,67.3586,24.2701,31.9615,
491,0.0276,1.0281,0.0547,67.3868,24.2709,32.0,
492,0.0274,1.1103,-0.2732,67.3944,24.2714,32.0,
493,0.0275,1.4388,0.3826,67.4499,24.2684,32.0396,
494,0.0276,0.5518,0.0547,67.4537,24.2772,32.9615,
495,0.0275,0.6703,0.0547,67.3538,24.2761,32.0396,
496,0.0275,0.9079,0.0547,67.3983,24.2749,32.9615,
497,0.0277,0.8964,0.0547,67.4404,24.2706,32.0396,
498,0.0276,0.9204,0.0547,67.5215,24.2782,33.0,
499,0.0276,0.6186,0.0547,67.4878,24.2811,32.9615,
500,0.0277,0.894,0.0547,67.7084,24.267,32.0,
501,0.0277,0.6046,0.0547,67.424,24.2745,31.9615,
502,0.0282,0.7518,0.0547,67.5198,24.2724,31.0397,
503,0.0282,0.8398,0.3826,67.5219,24.2659,31.9615,
504,0.0275,0.8023,-0.6011,67.5135,24.271,31.0805,
505,0.0276,0.6127,0.0547,67.5154,24.2691,32.9615,
506,0.0282,0.7619,-0.2732,67.483,24.2753,32.0,
507,0.0283,1.0307,0.3826,67.553,24.2611,32.0396,
508,0.0278,0.7162,-0.2732,67.4892,24.2606,32.9615,
509,0.0274,0.6412,-0.2732,67.5598,24.2675,32.0,
510,0.0279,0.6771,0.0547,67.4783,24.2703,32.0,
511,0.0284,1.0166,0.3826,67.6604,24.2717,32.0,
512,0.0278,0.7548,0.0547,67.5334,24.2642,32.0,
513,0.0273,0.994,0.0547,67.5627,24.2718,32.0,
514,0.0273,0.844,0.0547,67.6344,24.2728,32.0,
515,0.0279,0.6677,0.0547,67.614,24.2722,32.0396,
516,0.0279,0.8919,0.0547,67.6748,24.2676,32.9615,
517,0.0271,1.0634,0.0547,67.6237,24.267,32.0,
518,0.0273,0.7888,0.3826,67.5254,24.2701,32.0396,
519,0.0273,1.0574,0.0547,67.6928,24.2717,32.9615,
520,0.0275,1.1204,0.0547,67.6854,24.271,32.0396,
521,0.0276,1.3271,0.0547,67.6595,24.2734,32.9615,
522,0.0275,0.6823,0.0547,67.8513,24.277,32.0,
523,0.0278,1.3131,0.0547,67.537,24.2777,32.0396,
524,0.0277,1.1119,0.0547,67.708,24.2792,32.9242,
525,0.0271,1.0977,0.3826,67.7704,24.2897,31.0397,
526,0.0271,1.145,0.0547,67.7149,24.2789,32.0,
527,0.0274,1.118,-0.2732,67.7223,24.2856,32.0,
528,0.0279,1.0539,-0.2732,67.7918,24.2845,32.0396,
529,0.027,0.9707,0.0547,67.7832,24.2869,32.9615,
530,0.0274,0.8268,0.3826,67.7622,24.2796,32.0,
531,0.0275,0.7444,0.0547,67.793,24.2899,32.0,
532,0.0274,1.0339,-0.2732,67.8078,24.2891,32.0,
533,0.0272,1.0677,-0.2732,67.8077,24.2891,32.0396,
534,0.0276,1.0753,0.0547,67.7792,24.2961,32.9615,
535,0.027,1.0431,-0.2732,67.7862,24.2929,32.0396,
536,0.0276,1.2226,0.0547,67.8274,24.3038,32.9615,
537,0.0274,1.0715,-0.2732,67.8091,24.3011,32.0,
538,0.0274,1.259,0.0547,67.7573,24.2977,32.0,
539,0.0276,1.1544,0.0547,67.9222,24.2989,32.0,
540,0.0271,1.2811,0.0547,67.9069,24.2989,32.0,
541,0.0276,1.1498,0.0547,67.714,24.3024,32.0396,
542,0.0275,1.0926,0.3826,67.8938,24.2944,32.9615,
543,0.0278,1.2703,0.0547,67.7212,24.2984,32.0,
544,0.0276,1.1274,0.0547,67.4272,24.2982,32.0,
545,0.027,1.1601,-0.2732,67.6426,24.296,32.0,
546,0.0274,1.2706,0.0547,67.7449,24.3035,32.0396,
547,0.028,1.2773,0.7106,67.6112,24.2922,32.9615,
548,0.0278,1.0518,0.0547,67.365,24.2901,32.0,
549,0.0283,1.351,0.0547,67.7284,24.2888,32.0396,
550,0.0273,1.4532,0.0547,67.8919,24.2989,32.0,
551,0.0278,1.224,0.0547,67.4338,24.2925,32.0396,
552,0.0276,1.1871,0.3826,67.4948,24.296,32.9615,
553,0.0277,1.1547,0.0547,67.6865,24.2856,32.0,
554,0.0274,1.1686,0.0547,67.777,24.2858,32.0,
555,0.0275,1.2404,0.0547,67.5913,24.288,32.0,
556,0.0279,1.1637,0.0547,67.427,24.2792,32.0,
557,0.028,1.1882,0.0547,67.6858,24.2694,32.0,
558,0.0276,0.4665,0.0547,67.6253,24.2827,32.0,
559,0.0275,0.8523,0.0547,67.6483,24.287,32.0,
560,0.0275,1.1626,-0.2732,67.4538,24.2726,32.0,discharge_restriction
561,0.0282,0.4788,0.3826,67.5373,24.2795,31.9615,discharge_restriction
562,0.028,1.2129,0.0547,67.6272,24.2728,31.0397,discharge_restriction
563,0.0276,0.9537,0.3826,67.6784,24.2831,32.0396,discharge_restriction
564,0.028,1.1393,0.0547,67.6033,24.2773,32.9615,discharge_restriction
565,0.0274,0.4493,0.0547,67.5987,24.2758,32.0,discharge_restriction
566,0.0281,0.8764,-0.6011,67.5725,24.2795,32.0396,discharge_restriction
567,0.0272,0.7845,-0.2732,67.7532,24.2723,32.0,discharge_restriction
568,0.028,0.4501,-0.6011,67.535,24.2728,32.0396,discharge_restriction
569,0.0278,0.8576,0.0547,67.5699,24.2702,32.9242,discharge_restriction
570,0.0281,1.2587,0.0547,67.7591,24.2653,31.0805,discharge_restriction
571,0.0276,0.8008,0.0547,67.5318,24.2723,32.9615,discharge_restriction
572,0.0276,0.7358,0.0547,67.6067,24.2727,32.0396,discharge_restriction
573,0.0275,1.161,0.0547,67.6684,24.2804,32.9615,discharge_restriction
574,0.0278,0.7825,0.0547,67.6203,24.2697,31.9615,discharge_restriction
575,0.0281,0.8524,0.0547,67.7819,24.2696,31.0397,discharge_restriction
576,0.0276,0.6745,0.0547,67.5991,24.2731,32.0,discharge_restriction
577,0.0271,0.6688,-0.6011,67.7398,24.2767,32.0,discharge_restriction
578,0.0278,0.6256,-0.2732,67.7673,24.2796,32.0,discharge_restriction
579,0.0277,0.7987,-0.2732,67.7787,24.2792,32.0,discharge_restriction
580,0.0275,1.2308,0.3826,67.599,24.2794,32.0,discharge_restriction
581,0.0271,0.6224,0.0547,67.6671,24.2814,31.9615,discharge_restriction
582,0.0276,0.7942,-0.2732,67.6705,24.2677,31.0,discharge_restriction
583,0.0275,0.8583,-0.2732,68.0295,24.2759,31.0397,discharge_restriction
584,0.0285,0.6159,0.0547,67.7861,24.2797,32.0,discharge_restriction
585,0.0273,0.6422,0.0547,67.7073,24.2843,32.0,discharge_restriction
586,0.0272,0.6393,0.3826,67.741,24.2787,32.0,discharge_restriction
587,0.0275,0.9817,0.0547,67.7944,24.2816,31.9615,discharge_restriction
588,0.0275,0.7585,0.0547,67.8957,24.2751,31.0397,discharge_restriction
589,0.0283,0.6525,0.0547,67.7505,24.2811,31.9615,discharge_restriction
590,0.0277,0.752,-0.2732,67.7553,24.2707,31.0397,discharge_restriction
591,0.0271,0.6395,0.0547,67.7694,24.2819,31.9615,discharge_restriction
592,0.0273,0.6055,0.0547,67.586,24.2763,31.9615,discharge_restriction
593,0.0282,1.3036,0.3826,67.759,24.2732,31.0,discharge_restriction
594,0.0278,0.8249,1.0385,67.659,24.2753,31.0,discharge_restriction
595,0.0271,1.1173,0.0547,67.8894,24.2733,31.0397,discharge_restriction
596,0.0272,0.8447,-0.2732,67.7896,24.2787,31.9615,discharge_restriction
597,0.0274,0.6295,-0.2732,67.7608,24.276,31.0,discharge_restriction
598,0.0279,0.851,0.0547,67.6729,24.2659,31.0,discharge_restriction
599,0.028,1.0607,0.0547,67.7762,24.2753,31.0,discharge_restriction
600,0.0278,0.7351,0.0547,67.7639,24.257,31.0397,discharge_restriction
601,0.0271,1.1685,0.0547,67.8375,24.2681,31.9615,discharge_restriction
602,0.0273,0.6192,0.0547,67.7885,24.2717,31.0,discharge_restriction
603,0.0279,0.6813,-0.2732,67.7651,24.2729,31.0,discharge_restriction
604,0.0278,1.212,0.0547,67.8487,24.2705,31.0,discharge_restriction
605,0.0272,0.8537,0.0547,67.534,24.2649,31.0,discharge_restriction
606,0.0273,1.1479,0.3826,67.8478,24.2545,31.0,discharge_restriction
607,0.0279,1.1725,-0.2732,67.799,24.2622,31.0,discharge_restriction
608,0.0279,0.4564,0.0547,67.8084,24.264,30.9615,discharge_restriction
609,0.0278,1.3383,0.0547,67.8082,24.263,30.0,discharge_restriction
610,0.0277,0.7968,-0.2732,67.7995,24.2664,30.0399,discharge_restriction
611,0.0277,1.3305,0.3826,67.8188,24.2629,30.9238,discharge_restriction
612,0.0282,0.862,-0.2732,67.7432,24.2614,29.04,discharge_restriction
613,0.0276,1.2512,0.0547,67.887,24.2628,30.0,discharge_restriction
614,0.0279,1.163,0.3826,67.8016,24.2566,30.0,discharge_restriction
615,0.0276,1.1136,-0.6011,67.9056,24.2664,29.9613,discharge_restriction
616,0.0277,0.7889,-0.2732,67.755,24.26,29.0,discharge_restriction
617,0.028,1.1652,0.0547,67.7673,24.26,29.9613,discharge_restriction
618,0.0284,1.1942,0.0547,67.8686,24.265,29.0,discharge_restriction
619,0.0277,1.3426,-0.2732,67.7057,24.257,29.04,discharge_restriction
620,0.0278,1.2684,0.0547,67.7968,24.2584,30.0,discharge_restriction
621,0.0275,1.1146,0.0547,67.7347,24.2635,29.9613,discharge_restriction
622,0.0273,0.8465,0.0547,67.7292,24.259,29.04,discharge_restriction
623,0.0281,1.3055,0.0547,67.8598,24.2577,29.9613,discharge_restriction
624,0.0279,1.161,-0.2732,67.9406,24.2555,29.0,discharge_restriction
625,0.0278,0.9388,0.0547,67.9995,24.2694,29.04,discharge_restriction
626,0.0277,1.4006,-0.2732,67.724,24.2652,29.9613,discharge_restriction
627,0.0283,1.2596,0.0547,67.7994,24.2596,29.04,discharge_restriction
628,0.0285,1.2726,0.0547,67.8985,24.2619,29.9613,discharge_restriction
629,0.0282,1.243,0.3826,67.9051,24.2585,29.0,discharge_restriction
630,0.028,1.2295,0.0547,68.0554,24.2538,29.0,discharge_restriction
631,0.0273,1.1396,0.0547,67.7725,24.2718,29.04,discharge_restriction
632,0.0275,1.4064,0.3826,67.8499,24.2672,29.9613,discharge_restriction
633,0.0279,0.8563,0.3826,68.0998,24.2593,29.0,discharge_restriction
634,0.0277,1.1492,0.0547,67.9563,24.256,29.0,discharge_restriction
635,0.0284,1.3171,0.3826,67.7639,24.2589,29.0,discharge_restriction
636,0.0281,1.2383,0.0547,67.9098,24.2611,29.0,discharge_restriction
637,0.0283,1.2648,0.0547,67.8005,24.2645,29.0,discharge_restriction
638,0.0276,1.1668,-0.2732,68.0138,24.2631,29.04,discharge_restriction
639,0.0277,1.0705,0.0547,67.824,24.2644,29.9613,discharge_restriction
640,0.0276,1.0534,0.0547,68.1045,24.2552,29.0,discharge_restriction
641,0.0278,1.2893,0.0547,68.0512,24.257,29.0,discharge_restriction
642,0.0276,0.7159,-0.2732,68.1822,24.2607,29.0,discharge_restriction
643,0.0274,0.6703,0.0547,68.2923,24.2509,29.0,discharge_restriction
644,0.0277,1.3734,-0.6011,68.1291,24.2658,29.0,discharge_restriction
645,0.0275,0.6412,0.3826,68.3504,24.2716,28.9613,discharge_restriction
646,0.0282,0.6068,0.3826,68.4167,24.2519,28.04,discharge_restriction
647,0.0278,1.3771,0.0547,68.3514,24.2708,29.0,discharge_restriction
648,0.0282,1.0251,0.0547,68.3573,24.2613,29.04,discharge_restriction
649,0.0276,0.5801,0.0547,68.2383,24.2647,29.9613,discharge_restriction
650,0.0276,0.9186,-0.2732,68.482,24.2533,29.04,discharge_restriction
651,0.0282,0.5963,0.0547,68.3749,24.2634,29.9613,discharge_restriction
652,0.0275,0.8989,-0.2732,68.2683,24.2595,29.0,discharge_restriction
653,0.0277,0.6918,0.0547,68.3573,24.2587,29.04,discharge_restriction
654,0.0276,0.8895,-0.2732,68.2686,24.2564,29.9613,discharge_restriction
655,0.0277,0.8627,0.0547,68.3807,24.2552,29.0,discharge_restriction
656,0.028,0.5785,0.0547,68.2236,24.2582,29.0,discharge_restriction
657,0.0282,0.8165,0.0547,68.3162,24.253,29.04,discharge_restriction
658,0.0279,0.6542,0.0547,68.2423,24.2576,29.9613,discharge_restriction
659,0.0281,0.82,0.0547,68.4269,24.2547,29.0,discharge_restriction
660,0.0277,0.7365,-0.2732,68.2988,24.2509,29.0,discharge_restriction
661,0.0278,0.744,0.0547,68.3458,24.2537,29.0,discharge_restriction
662,0.0284,0.7388,0.0547,68.4704,24.2551,29.0,discharge_restriction
663,0.0281,1.0356,0.0547,68.419,24.2535,29.04,discharge_restriction
664,0.028,1.0288,0.3826,68.4317,24.2547,29.9613,discharge_restriction
665,0.0274,0.697,0.0547,68.445,24.2563,28.9613,discharge_restriction
666,0.0271,1.0125,0.0547,68.3922,24.2564,28.04,discharge_restriction
667,0.0272,0.8536,-0.2732,68.4396,24.2522,29.0,discharge_restriction
668,0.0272,0.961,0.0547,68.4611,24.2529,29.0,discharge_restriction
669,0.0279,0.4314,-0.2732,68.3733,24.2594,29.0,discharge_restriction
670,0.0277,0.6233,-0.2732,68.3416,24.2595,29.9613,discharge_restriction
671,0.0277,0.9023,0.3826,68.3043,24.2572,29.0,discharge_restriction
672,0.0279,0.5754,0.0547,68.3957,24.2574,29.0,discharge_restriction
673,0.028,0.7693,-0.6011,68.3012,24.2477,29.04,discharge_restriction
674,0.0283,0.5738,0.0547,68.212,24.2503,29.9613,discharge_restriction
675,0.0283,0.7821,-0.2732,68.3965,24.2508,29.0,discharge_restriction
676,0.0282,0.8556,0.3826,68.5136,24.2577,29.0,discharge_restriction
677,0.0278,0.8544,0.0547,68.3774,24.2525,28.9613,discharge_restriction
678,0.0278,0.6874,0.0547,68.44,24.2529,28.04,discharge_restriction
679,0.0272,0.7086,0.3826,68.4838,24.2447,29.0,discharge_restriction
680,0.0277,0.6429,-0.6011,68.4136,24.2511,29.0,discharge_restriction
681,0.0273,0.6242,0.3826,68.4006,24.2536,29.0,discharge_restriction
682,0.0274,0.4072,-0.2732,68.3275,24.248,29.0,discharge_restriction
683,0.0272,0.6594,-0.2732,68.3283,24.2477,29.0,discharge_restriction
684,0.0279,1.2173,0.0547,68.4881,24.2565,29.04,discharge_restriction
685,0.0276,1.2213,-0.2732,68.3764,24.2645,29.9613,discharge_restriction
686,0.028,1.2166,0.3826,68.4495,24.2585,29.0,discharge_restriction
687,0.0277,1.1733,0.3826,68.2621,24.2602,29.0,discharge_restriction
688,0.0283,1.2712,0.0547,68.4121,24.2585,29.0,discharge_restriction
689,0.0278,0.7421,-0.2732,68.487,24.2707,28.9613,discharge_restriction
690,0.0277,0.9307,-0.2732,68.667,24.2713,28.04,discharge_restriction
691,0.0277,0.5049,-0.2732,68.3624,24.2562,29.0,discharge_restriction
692,0.0278,0.8632,0.0547,68.2991,24.265,29.0,discharge_restriction
693,0.0279,0.8823,0.3826,68.5073,24.264,29.04,discharge_restriction
694,0.028,1.2459,0.3826,68.6131,24.2573,29.9613,discharge_restriction
695,0.0278,0.8538,0.0547,68.6208,24.2631,28.9613,discharge_restriction
696,0.0282,0.992,0.0547,68.3969,24.2658,28.04,discharge_restriction
697,0.0279,1.2849,-0.2732,68.5965,24.2696,29.0,discharge_restriction
698,0.0281,1.2696,-0.2732,68.5727,24.2632,29.0,discharge_restriction
699,0.0281,0.7284,0.3826,68.7609,24.264,29.0,discharge_restriction
700,0.0281,0.7538,0.0547,68.5316,24.2553,29.0,discharge_restriction
701,0.0278,0.7334,0.0547,68.7222,24.2595,29.04,discharge_restriction
702,0.028,1.0008,-0.2732,68.6238,24.2606,29.9613,discharge_restriction
703,0.0277,1.2427,0.0547,68.7057,24.2531,29.04,discharge_restriction
704,0.0274,1.1482,0.0547,68.6389,24.2676,29.9613,discharge_restriction
705,0.027,1.3046,-0.2732,68.5889,24.2577,28.9613,discharge_restriction
706,0.0269,0.8057,-0.2732,68.7539,24.2636,28.04,discharge_restriction
707,0.0276,1.2777,0.0547,68.5801,24.2438,29.9613,discharge_restriction
708,0.028,1.1497,0.3826,68.634,24.2562,28.9613,discharge_restriction
709,0.0279,1.2062,0.0547,68.6791,24.2574,28.0813,discharge_restriction
710,0.028,1.2805,0.0547,68.7759,24.2608,29.9613,discharge_restriction
711,0.028,1.1388,0.0547,68.7817,24.2608,29.0,discharge_restriction
712,0.0277,1.4816,0.0547,68.7619,24.2577,29.0,discharge_restriction
713,0.0282,1.1917,0.0547,68.7093,24.2749,29.0,discharge_restriction
714,0.0283,1.5115,0.0547,68.867,24.2606,29.04,discharge_restriction
715,0.0276,1.2315,0.3826,68.6034,24.2606,29.9613,discharge_restriction
716,0.0275,1.4495,0.0547,68.4839,24.2578,29.0,discharge_restriction
717,0.0273,1.3097,0.0547,68.7299,24.2569,28.9613,discharge_restriction
718,0.0277,1.1818,-0.2732,68.7845,24.2667,28.04,discharge_restriction
719,0.0278,1.0729,0.0547,68.5193,24.2647,29.0,discharge_restriction
720,0.0282,0.9627,-0.2732,68.7296,24.2625,29.0,discharge_restriction
721,0.0278,1.1288,0.0547,68.4003,24.2637,29.0,discharge_restriction
722,0.0278,0.9984,0.0547,68.7072,24.2774,29.0,discharge_restriction
723,0.0276,1.0261,0.0547,68.5652,24.2647,29.0,discharge_restriction
724,0.0279,1.2956,0.0547,68.4283,24.2654,29.0,discharge_restriction
725,0.0279,1.0004,0.0547,68.4617,24.2752,29.0,discharge_restriction
726,0.0273,1.1592,0.0547,68.3748,24.2689,29.04,discharge_restriction
727,0.0273,1.3963,0.0547,68.3691,24.2677,30.0,discharge_restriction
728,0.0271,1.0203,0.0547,68.4882,24.2662,29.9613,discharge_restriction
729,0.0274,1.0065,0.0547,68.4955,24.2655,29.04,discharge_restriction
730,0.0277,0.7013,0.3826,68.6402,24.2611,29.9611,discharge_restriction
731,0.0275,1.3232,0.0547,68.496,24.2588,29.0,discharge_restriction
732,0.0282,1.3267,0.0547,68.4841,24.2774,29.0402,discharge_restriction
733,0.0276,1.0453,0.3826,68.1798,24.2689,29.9611,discharge_restriction
734,0.0277,1.0799,0.7106,68.4895,24.2638,29.0,discharge_restriction
735,0.028,1.2752,0.3826,68.3454,24.2622,29.0,discharge_restriction
736,0.028,1.0103,0.0547,68.4316,24.2605,29.0,discharge_restriction
737,0.0277,1.0519,0.0547,68.555,24.2512,29.0,discharge_restriction
738,0.0273,1.1563,0.0547,68.6096,24.257,29.0402,discharge_restriction
739,0.0271,1.23,0.0547,68.4068,24.2644,29.9611,discharge_restriction
740,0.0274,0.7042,0.7106,68.4858,24.2566,29.0,discharge_restriction
741,0.0275,1.0996,0.0547,68.4803,24.2686,29.0,discharge_restriction
742,0.0275,0.6239,0.3826,68.4093,24.2555,29.0,discharge_restriction
743,0.0277,0.7321,-0.2732,68.3403,24.2494,29.0402,discharge_restriction
744,0.0276,0.6854,0.3826,68.4098,24.2599,29.9611,discharge_restriction
745,0.0278,0.7417,0.0547,68.4818,24.2502,29.0,discharge_restriction
746,0.0274,1.0033,0.0547,68.4287,24.2579,29.0,discharge_restriction
747,0.0275,1.1267,-0.2732,68.3043,24.246,29.0402,discharge_restriction
748,0.0278,0.6567,-0.2732,68.4579,24.2448,29.9611,discharge_restriction
749,0.0279,0.6264,0.3826,68.5888,24.2366,29.0,discharge_restriction
750,0.0279,0.4342,0.0547,68.5484,24.2473,29.0,discharge_restriction
751,0.0275,1.034,0.0547,68.5786,24.2511,28.9611,discharge_restriction
752,0.0274,1.0219,0.0547,68.4521,24.2604,28.0818,discharge_restriction
753,0.0275,0.9738,0.3826,68.439,24.242,29.0,discharge_restriction
754,0.0275,0.6533,0.3826,68.3699,24.242,29.0,discharge_restriction
755,0.0275,0.611,0.0547,68.4918,24.2441,29.0,discharge_restriction
756,0.0274,0.9812,0.0547,68.5185,24.2409,29.0,discharge_restriction
757,0.0275,0.6577,-0.2732,68.509,24.2576,29.0,discharge_restriction
758,0.0276,0.6103,0.0547,68.6392,24.2368,29.0402,discharge_restriction
759,0.0276,0.8444,-0.2732,68.5378,24.2433,29.9611,discharge_restriction
760,0.0274,0.6038,0.3826,68.5112,24.2433,29.0,discharge_restriction
761,0.028,0.458,0.0547,68.5288,24.2469,29.0,discharge_restriction
762,0.0278,1.4988,0.3826,68.6202,24.2484,29.0,discharge_restriction
763,0.0276,0.835,-0.2732,68.6378,24.2422,29.0,discharge_restriction
764,0.0272,0.8797,0.0547,68.5042,24.2489,29.0402,discharge_restriction
765,0.0275,0.9881,0.0547,68.6753,24.2527,29.9611,discharge_restriction
766,0.0278,0.6863,-0.2732,68.5589,24.2501,29.9611,discharge_restriction
767,0.0278,0.8487,0.0547,68.5434,24.2442,29.0,discharge_restriction
768,0.0278,0.8107,0.0547,68.5505,24.2459,29.0402,discharge_restriction
769,0.028,0.5667,0.3826,68.4432,24.2595,29.9611,discharge_restriction
770,0.0279,0.9816,0.3826,68.7062,24.2515,29.0402,discharge_restriction
771,0.028,1.0328,0.0547,68.4041,24.2573,29.9611,discharge_restriction
772,0.0284,0.8773,0.0547,68.5617,24.2541,29.0402,discharge_restriction
773,0.028,0.8947,0.0547,68.4508,24.2568,29.9611,discharge_restriction
774,0.0277,0.8476,-0.6011,68.5526,24.258,29.0,discharge_restriction
775,0.0273,1.0716,0.0547,68.5266,24.2575,29.0,discharge_restriction
776,0.0272,0.9056,0.0547,68.5921,24.2586,29.0402,discharge_restriction
777,0.0276,1.1845,-0.2732,68.4385,24.2525,29.9611,discharge_restriction
778,0.0273,1.2848,0.0547,68.5151,24.2605,29.0402,discharge_restriction
779,0.0273,1.5157,0.0547,68.5423,24.2584,29.0,discharge_restriction
780,0.0278,1.1918,-0.2732,68.6177,24.2597,29.0,discharge_restriction
781,0.0275,0.9754,0.0547,68.4836,24.2577,29.0,discharge_restriction
782,0.0276,0.9108,-0.2732,68.5913,24.2627,29.0402,discharge_restriction
783,0.0279,1.2436,-0.6011,68.5788,24.2486,29.9611,discharge_restriction
784,0.0275,0.6785,-0.2732,68.5458,24.2609,29.0,discharge_restriction
785,0.028,0.6725,0.0547,68.498,24.2646,29.0,discharge_restriction
786,0.0272,1.3377,0.0547,68.627,24.2655,29.0,discharge_restriction
787,0.028,0.7618,0.0547,68.4891,24.2613,29.0,discharge_restriction
788,0.028,1.1052,0.0547,68.4294,24.2638,29.0,discharge_restriction
789,0.0275,1.1705,0.0547,68.5351,24.2677,29.0,discharge_restriction
790,0.0275,0.9947,0.0547,68.5682,24.2556,29.0,discharge_restriction
791,0.0271,1.2028,0.0547,68.4754,24.2682,29.0,discharge_restriction
792,0.027,1.2234,0.3826,68.5626,24.2639,29.9611,discharge_restriction
793,0.0273,1.3312,-0.2732,68.4252,24.2695,29.0402,discharge_restriction
794,0.0278,1.2334,0.0547,68.5317,24.2665,29.9611,discharge_restriction
795,0.0275,1.3138,-0.2732,68.4546,24.2691,29.0,discharge_restriction
796,0.028,1.4739,0.0547,68.4777,24.2555,29.0,discharge_restriction
797,0.0272,1.1819,0.0547,68.4165,24.2522,29.0,discharge_restriction
798,0.0278,1.2712,0.0547,68.5622,24.2674,28.9611,discharge_restriction
799,0.028,1.381,0.0547,68.6744,24.2648,28.0402,discharge_restriction
800,0.0278,1.3291,-0.2732,68.4385,24.2561,29.0402,discharge_restriction
801,0.0283,0.8646,0.0547,68.6221,24.2635,29.9611,discharge_restriction
802,0.0277,1.1789,0.0547,68.5176,24.2604,29.0402,discharge_restriction
803,0.028,1.4019,0.0547,68.4485,24.257,29.9611,discharge_restriction
804,0.0274,1.2654,0.0547,68.6409,24.2625,29.0402,discharge_restriction
805,0.0279,1.2058,0.0547,68.6859,24.2604,29.9611,discharge_restriction
806,0.0274,0.7642,0.3826,68.5719,24.2627,29.0,discharge_restriction
807,0.0277,1.1211,-0.6011,68.5861,24.2577,29.0,discharge_restriction
